date, pm25, pm10, o3, no2, so2, co
2015/5/29, , , , 15, , 
2015/5/30, , , , 17, , 
2015/5/31, , , , 10, , 
2015/6/1, , , , 17, , 
2015/6/2, , , , 27, , 
2015/6/3, , , , 21, , 
2015/6/4, , , , 26, , 
2015/6/5, , , , 37, , 
2015/6/6, , , , 21, , 
2015/6/7, , , , 18, , 
2015/6/8, , , , 22, , 
2015/6/9, , , , 27, , 
2015/6/10, , , , 18, , 
2015/6/11, , , , 11, , 
2015/6/12, , , , 20, , 
2015/6/13, , , , 5, , 
2015/6/14, , , , 9, , 
2015/6/15, , , , 14, , 
2015/6/16, , , , 16, , 
2015/6/17, , , , 15, , 
2015/6/18, , , , 21, , 
2015/6/19, , , , 15, , 
2015/6/20, , , , 11, , 
2015/6/21, , , , 16, , 
2015/6/22, , , , 21, , 
2015/6/23, , , , 20, , 
2015/6/24, , , , 10, , 
2015/6/25, , , , 9, , 
2015/6/26, , , , 23, , 
2015/6/27, , , , 2, , 
2015/6/29, , , , 20, , 
2015/6/30, , , , 29, , 
2015/1/1, , , , 21, , 
2015/1/2, , , , 31, , 
2015/1/3, , , , 24, , 
2015/1/4, , , , 22, , 
2015/1/5, , , , 24, , 
2015/1/6, , , , 19, , 
2015/1/7, , , , 27, , 
2015/1/8, , , , 22, , 
2015/1/9, , , , 22, , 
2015/1/10, , , , 28, , 
2015/1/11, , , , 19, , 
2015/1/12, , , , 27, , 
2015/1/13, , , , 32, , 
2015/1/14, , , , 30, , 
2015/1/15, , , , 31, , 
2015/1/16, , , , 27, , 
2015/1/17, , , , 12, , 
2015/1/18, , , , 18, , 
2015/1/19, , , , 27, , 
2015/1/20, , , , 17, , 
2015/1/22, , , , 27, , 
2015/1/23, , , , 23, , 
2015/1/24, , , , 11, , 
2015/1/25, , , , 17, , 
2015/1/26, , , , 24, , 
2015/1/27, , , , 26, , 
2015/1/28, , , , 22, , 
2015/1/29, , , , 24, , 
2015/1/30, , , , 9, , 
2015/1/31, , , , 10, , 
2015/2/1, , , , 5, , 
2015/2/2, , , , 27, , 
2015/2/3, , , , 22, , 
2015/2/4, , , , 20, , 
2015/2/5, , , , 21, , 
2015/2/6, , , , 21, , 
2015/2/11, , , , 44, , 
2015/2/12, , , , 37, , 
2015/2/13, , , , 33, , 
2015/2/14, , , , 23, , 
2015/2/15, , , , 19, , 
2015/2/16, , , , 30, , 
2015/2/17, , , , 26, , 
2015/2/18, , , , 20, , 
2015/2/19, , , , 27, , 
2015/2/20, , , , 30, , 
2015/2/21, , , , 24, , 
2015/2/22, , , , 18, , 
2015/2/23, , , , 21, , 
2015/2/24, , , , 12, , 
2015/2/25, , , , 21, , 
2015/2/26, , , , 33, , 
2015/2/27, , , , 26, , 
2015/2/28, , , , 24, , 
2015/3/1, , , , 30, , 
2015/3/2, , , , 19, , 
2015/3/3, , , , 15, , 
2015/3/4, , , , 21, , 
2015/3/5, , , , 20, , 
2015/3/6, , , , 24, , 
2015/3/7, , , , 20, , 
2015/3/8, , , , 30, , 
2015/3/9, , , , 36, , 
2015/3/10, , , , 36, , 
2015/3/11, , , , 46, , 
2015/3/12, , , , 17, , 
2015/3/13, , , , 19, , 
2015/3/14, , , , 20, , 
2015/3/15, , , , 15, , 
2015/3/16, , , , 19, , 
2015/3/17, , , , 17, , 
2015/3/18, , , , 14, , 
2015/3/19, , , , 10, , 
2015/3/20, , , , 8, , 
2015/3/22, , , , 5, , 
2015/3/23, , , , 5, , 
2015/3/24, , , , 11, , 
2015/3/25, , , , 16, , 
2015/3/26, , , , 23, , 
2015/3/27, , , , 22, , 
2015/3/28, , , , 21, , 
2015/3/30, , , , 21, , 
2015/3/31, , , , 11, , 
2014/10/1, , , , 24, , 
2014/10/2, , , , 22, , 
2014/10/3, , , , 21, , 
2014/10/4, , , , 22, , 
2014/10/5, , , , 10, , 
2014/10/6, , , , 21, , 
2014/10/7, , , , 32, , 
2014/10/8, , , , 30, , 
2014/10/9, , , , 27, , 
2014/10/10, , , , 21, , 
2014/10/11, , , , 15, , 
2014/10/12, , , , 16, , 
2014/10/13, , , , 23, , 
2014/10/14, , , , 25, , 
2014/10/15, , , , 23, , 
2014/10/16, , , , 21, , 
2014/10/17, , , , 24, , 
2014/10/18, , , , 29, , 
2014/10/19, , , , 16, , 
2014/10/20, , , , 30, , 
2014/10/21, , , , 24, , 
2014/10/22, , , , 24, , 
2014/10/23, , , , 26, , 
2014/10/24, , , , 31, , 
2014/10/25, , , , 26, , 
2014/10/26, , , , 27, , 
2014/10/27, , , , 15, , 
2014/10/28, , , , 22, , 
2014/10/29, , , , 25, , 
2014/10/30, , , , 25, , 
2014/10/31, , , , 20, , 
2014/11/3, , , , 25, , 
2014/11/4, , , , 16, , 
2014/11/5, , , , 18, , 
2014/11/6, , , , 20, , 
2014/11/7, , , , 24, , 
2014/11/8, , , , 26, , 
2014/11/12, , , , 29, , 
2014/11/14, , , , 33, , 
2014/11/15, , , , 17, , 
2014/11/16, , , , 10, , 
2014/11/17, , , , 25, , 
2014/11/18, , , , 40, , 
2014/11/19, , , , 30, , 
2014/11/20, , , , 27, , 
2014/11/21, , , , 28, , 
2014/11/22, , , , 25, , 
2014/11/23, , , , 14, , 
2014/11/24, , , , 26, , 
2014/11/25, , , , 21, , 
2014/11/26, , , , 26, , 
2014/11/27, , , , 26, , 
2014/11/28, , , , 15, , 
2014/11/29, , , , 6, , 
2014/11/30, , , , 10, , 
2014/12/1, , , , 21, , 
2014/12/2, , , , 18, , 
2014/12/3, , , , 15, , 
2014/12/4, , , , 17, , 
2014/12/5, , , , 14, , 
2014/12/6, , , , 11, , 
2014/12/7, , , , 12, , 
2014/12/8, , , , 15, , 
2014/12/9, , , , 15, , 
2014/12/10, , , , 19, , 
2014/12/11, , , , 24, , 
2014/12/12, , , , 30, , 
2014/12/13, , , , 27, , 
2014/12/14, , , , 18, , 
2014/12/15, , , , 25, , 
2014/12/16, , , , 14, , 
2014/12/17, , , , 27, , 
2014/12/18, , , , 22, , 
2014/12/19, , , , 16, , 
2014/12/20, , , , 11, , 
2014/12/21, , , , 13, , 
2014/12/22, , , , 15, , 
2014/12/23, , , , 28, , 
2014/12/24, , , , 24, , 
2014/12/25, , , , 17, , 
2014/12/26, , , , 14, , 
2014/12/27, , , , 16, , 
2014/12/28, , , , 15, , 
2014/9/25, , , , 15, , 
2014/9/26, , , , 17, , 
2014/9/27, , , , 18, , 
2014/9/28, , , , 17, , 
2014/9/29, , , , 16, , 
2014/9/30, , , , 16, , 
